Common Population Name,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Stream,Start Year,End Year,Year,Spawners,FracWild,Effective Catch,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Regime,Total Spawners inc. Jacks,Natural Spawners inc Jacks,Natural Adult Annual Run 4-6,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Adult Brood Rtrns,Sar Adj Adult Brood Rtrns,Ln/ R/s,Adjusted Ln/Rs,Age 1 Harvest,Age 2 Harvest,Age 3 Harvest,Age 4 Harvest,Age 5 Harvest,Age 6 Harvest,Age 7 Harvest
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1966,1476,1,1416,-99,-99,0,0.63,0.37,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1967,1555,1,2166,-99,-99,0.01,0.35,0.64,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1968,1144,1,1099,-99,-99,0,0.51,0.49,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1969,656,1,574,-99,-99,0,0.49,0.51,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1970,680,1,655,-99,-99,0.01,0.36,0.63,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1971,770,1,474,-99,-99,0.02,0.69,0.3,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1972,946,1,1150,-99,-99,0,0.3,0.7,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1973,866,1,1346,-99,-99,0,0.19,0.81,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1974,474,1,327,-99,-99,0,0.26,0.74,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1975,730,1,1,-99,-99,0,0.31,0.69,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1976,450,1,2,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1977,877,1,479,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1978,1406,1,319,-99,-99,0,0.16,0.84,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1979,289,1,12,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1980,64,1,2,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1981,228,1,15,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1982,295,1,27,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1983,91,1,9,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1984,69,1,7,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1985,184,1,13,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1986,311,1,26,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1987,307,1,26,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1988,354,1,54,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1989,63,1,6,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1990,158,1,21,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1991,109,1,12,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1992,30,1,2,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1993,46,1,3,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1994,14,1,1,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1995,10,1,0,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1996,57,1,2,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1997,99,1,7,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1998,79,1,4,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,1999,69,1,3,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2000,168,1,10,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2001,607,1,98,-99,-99,0.04,0.93,0.03,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2002,270,1,38,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2003,94,1,9,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2004,60,1,7,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2005,74,1,6,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2006,50,1,4,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2007,38,1,3,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
Lemhi River,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lemhi River,Interior Columbia,Upper Salmon River,Snake River Spring/Summer-run Chinook Salmon ESU,Chinook,Spring/Summer-run,Lemhi River,1957,,2008,50,1,8,-99,-99,0.01,0.49,0.5,0,-99,-99,,,,,,,,,,,-99,-99,-99,-99,-99,-99,-99
